date,lat,lon,temperature_celsius,total_precip_m,snow_melt_m,large_scale_snow_melt_m,snow_runoff_m,number,expver,t2m_norm,tp_norm,smlt_norm,lblt_norm,src_norm
2025-04-09,29.69999999999998,87.59999999999957,-2.736908,0.00027108192,0.00021740049,276.7268,1.5199184e-06,0,0005,-0.59349805,-0.41006678,-0.12995154,-0.8892898,-0.5089905
2025-04-09,29.69999999999998,87.69999999999956,-2.223236,0.0002412796,0.00019529834,276.71997,9.834766e-07,0,0005,-0.56011623,-0.4268665,-0.14360774,-0.89033157,-0.5143427
2025-04-09,29.69999999999998,87.79999999999956,-4.615814,0.00021675229,0.00023437664,276.74243,1.0728836e-06,0,0005,-0.7156019,-0.4406927,-0.11946253,-0.8869087,-0.5134507
2025-04-09,29.69999999999998,87.89999999999955,-6.674408,0.00022318959,0.0002172552,276.6858,8.6426735e-07,0,0005,-0.84938306,-0.43706396,-0.1300413,-0.89554024,-0.5155321
2025-04-09,29.69999999999998,87.99999999999955,-6.676361,0.00023943186,0.00022503734,276.78247,6.556511e-07,0,0005,-0.84950995,-0.4279081,-0.12523298,-0.8808071,-0.5176135
2025-04-09,29.69999999999998,88.09999999999954,-6.0279236,0.0002564788,0.00024274737,276.7395,4.172325e-07,0,0005,-0.8073702,-0.41829863,-0.11429053,-0.88735515,-0.51999223
2025-04-09,29.69999999999998,88.19999999999953,-6.002533,0.00023040175,0.00026766583,276.75903,3.2782555e-07,0,0005,-0.80572015,-0.43299842,-0.098894216,-0.8843788,-0.5208843
2025-04-09,29.69999999999998,88.29999999999953,-5.734955,0.00019297004,0.00030105188,276.62134,7.4505806e-07,0,0005,-0.7883311,-0.45409888,-0.078266054,-0.9053623,-0.5167214
2025-04-09,29.69999999999998,88.39999999999952,-4.3052673,0.00017166138,0.0003281422,276.719,9.23872e-07,0,0005,-0.6954205,-0.4661107,-0.06152783,-0.89048034,-0.5149374
2025-04-09,29.69999999999998,88.49999999999952,-2.6880798,0.00019356608,0.00032117218,276.7151,1.2814999e-06,0,0005,-0.5903249,-0.4537629,-0.06583438,-0.8910757,-0.5113692
2025-04-09,29.69999999999998,88.59999999999951,-2.7603455,0.00021135807,0.00030369684,276.72388,1.9967556e-06,0,0005,-0.5950212,-0.44373345,-0.07663182,-0.8897363,-0.504233
2025-04-09,29.69999999999998,88.6999999999995,-4.8872986,0.00021627545,0.0002848953,276.78735,2.8014183e-06,0,0005,-0.7332448,-0.44096148,-0.088248685,-0.880063,-0.49620467
2025-04-09,29.69999999999998,88.7999999999995,-6.926361,0.00020217896,0.00023650005,276.81177,3.0994415e-06,0,0005,-0.86575663,-0.44890776,-0.11815054,-0.87634254,-0.49323124
2025-04-09,29.69999999999998,88.8999999999995,-6.725189,0.00016981363,0.00016863644,276.82446,2.771616e-06,0,0005,-0.8526831,-0.46715227,-0.16008127,-0.8744078,-0.49650204
2025-04-09,29.69999999999998,89.0,-4.8872986,0.00012388825,0.0001132153,276.70044,2.682209e-06,0,0005,-0.7332448,-0.49304068,-0.1943242,-0.8933079,-0.49739406
2025-04-09,29.59999999999998,80.0,17.46817,0.0020612776,0.0,285.76294,3.2663345e-05,0,0005,0.71956265,0.5990767,-0.26427624,0.48773748,-0.19826545
2025-04-09,29.59999999999998,80.1,16.075592,0.0020589828,0.0,285.22974,2.5302172e-05,0,0005,0.62906367,0.5977831,-0.26427624,0.40648198,-0.27170953
2025-04-09,29.59999999999998,80.19999999999999,14.233795,0.0020581484,0.0,284.61353,1.180172e-05,0,0005,0.5093714,0.5973127,-0.26427624,0.31257686,-0.40640664
2025-04-09,29.59999999999998,80.29999999999998,13.90567,0.0007227361,0.0,284.50122,4.61936e-06,0,0005,0.48804763,-0.15546675,-0.26427624,0.2954626,-0.47806665
2025-04-09,29.59999999999998,80.39999999999998,14.59317,0.00014609098,0.0,284.65747,8.34465e-07,0,0005,0.532726,-0.48052487,-0.26427624,0.31927374,-0.51582944
2025-04-09,29.59999999999998,80.49999999999997,13.667389,0.00023022294,0.0,283.65845,3.2186508e-06,0,0005,0.47256252,-0.4330992,-0.26427624,0.16703133,-0.49204186
2025-04-09,29.59999999999998,80.59999999999997,11.78653,0.00038859248,0.0,282.4475,1.3709068e-06,0,0005,0.35033175,-0.3438254,-0.26427624,-0.017504899,-0.51047724
2025-04-09,29.59999999999998,80.69999999999996,9.778717,0.00039476156,0.0,280.96704,9.179115e-06,0,0005,0.21985069,-0.34034786,-0.26427624,-0.24311534,-0.43257296
2025-04-09,29.59999999999998,80.79999999999995,8.364655,0.000351429,0.0,280.03345,2.2023916e-05,0,0005,0.12795548,-0.36477467,-0.26427624,-0.38538682,-0.30441746
2025-04-09,29.59999999999998,80.89999999999995,6.776764,0.00031086802,0.0,278.89282,3.4064054e-05,0,0005,0.024763765,-0.38763914,-0.26427624,-0.55920804,-0.18429025
2025-04-09,29.59999999999998,80.99999999999994,5.1634827,0.0004950464,0.0,279.30298,3.707409e-05,0,0005,-0.080078006,-0.28381675,-0.26427624,-0.49670383,-0.15425844
2025-04-09,29.59999999999998,81.09999999999994,4.5697327,0.00080284476,3.7252903e-08,278.92212,4.1544437e-05,0,0005,-0.11866384,-0.11030905,-0.26425323,-0.55474347,-0.109656766
2025-04-09,29.59999999999998,81.19999999999993,5.774811,0.0012707412,4.4703484e-08,278.4436,6.580353e-05,0,0005,-0.04034983,0.15344684,-0.26424864,-0.62766504,0.1323817
2025-04-09,29.59999999999998,81.29999999999993,6.013092,0.0016231239,5.9604645e-08,278.95728,0.00015324354,0,0005,-0.024864724,0.35208693,-0.26423943,-0.54938596,1.0047907
2025-04-09,29.59999999999998,81.39999999999992,3.9916077,0.0018620789,1.4901161e-08,278.32056,0.00024744868,0,0005,-0.15623426,0.48678723,-0.26426703,-0.6464163,1.9446967
2025-04-09,29.59999999999998,81.49999999999991,1.4603577,0.0021016598,7.450581e-09,277.95532,0.00027614832,0,0005,-0.32073176,0.62184036,-0.26427165,-0.7020748,2.2310395
2025-04-09,29.59999999999998,81.59999999999991,2.698639,0.0020511746,3.7252903e-09,277.77856,0.00026512146,0,0005,-0.24025999,0.5933816,-0.26427394,-0.7290112,2.121022
2025-04-09,29.59999999999998,81.6999999999999,7.2357483,0.0016695261,0.0,278.13013,0.00025570393,0,0005,0.05459163,0.37824413,-0.26427624,-0.67543614,2.0270612
2025-04-09,29.59999999999998,81.7999999999999,9.331451,0.000977993,0.0,278.45337,0.00016587973,0,0005,0.1907844,-0.011576988,-0.26427624,-0.62617683,1.1308647
2025-04-09,29.59999999999998,81.89999999999989,7.6419983,0.00048959255,3.7252903e-09,278.10376,3.361702e-05,0,0005,0.08099247,-0.2868911,-0.26427394,-0.67945427,-0.18875042
2025-04-09,29.59999999999998,81.99999999999989,4.8646545,0.0005173385,1.4901161e-08,277.4231,2.7120113e-05,0,0005,-0.09949785,-0.27125055,-0.26426703,-0.7831815,-0.25357154
2025-04-09,29.59999999999998,82.09999999999988,3.9916077,0.0005608797,3.7252903e-08,277.26978,3.963709e-05,0,0005,-0.15623426,-0.24670611,-0.26425323,-0.80654615,-0.12868682
2025-04-09,29.59999999999998,82.19999999999987,2.0365295,0.0005682111,1.1175871e-06,277.0647,4.0501356e-05,0,0005,-0.28328827,-0.24257338,-0.26358572,-0.83779824,-0.12006383
2025-04-09,29.59999999999998,82.29999999999987,-1.3560486,0.00044727325,5.52088e-06,276.86353,3.5732985e-05,0,0005,-0.50376064,-0.31074673,-0.26086506,-0.86845505,-0.16763896
2025-04-09,29.59999999999998,82.39999999999986,-3.3521423,0.00044468045,0.003083799,276.96216,6.6936016e-05,0,0005,-0.6334801,-0.3122083,1.6411031,-0.8534243,0.1436808
2025-04-09,29.59999999999998,82.49999999999986,-4.522064,0.00043317676,0.011189982,276.9436,0.00026530027,0,0005,-0.7095094,-0.31869298,6.649651,-0.8562519,2.122806
2025-04-09,29.59999999999998,82.59999999999985,-5.381439,0.00031483173,0.0062372684,276.86646,9.1940165e-05,0,0005,-0.7653573,-0.38540477,3.5895298,-0.8680086,0.39315286
2025-04-09,29.59999999999998,82.69999999999985,-8.154877,0.00018981099,9.4581395e-05,276.77368,0.00015702844,0,0005,-0.9455938,-0.45587966,-0.20583747,-0.8821465,1.0425534
2025-04-09,29.59999999999998,82.79999999999984,-10.21933,0.0001193285,0.0,276.55005,2.7537346e-05,0,0005,-1.0797557,-0.49561104,-0.26427624,-0.91622615,-0.2494087
2025-04-09,29.59999999999998,82.89999999999984,-10.928314,0.00011020899,0.0,276.594,1.642108e-05,0,0005,-1.1258302,-0.50075173,-0.26427624,-0.90952927,-0.3603182
2025-04-09,29.59999999999998,82.99999999999983,-11.361908,9.402633e-05,0.0009691827,276.63208,1.0997057e-05,0,0005,-1.154008,-0.509874,0.3345503,-0.9037253,-0.41443494
2025-04-09,29.59999999999998,83.09999999999982,-12.445892,7.742643e-05,0.001341369,276.6985,8.910894e-06,0,0005,-1.2244526,-0.51923144,0.56451213,-0.8936056,-0.43524906
2025-04-09,29.59999999999998,83.19999999999982,-12.356049,5.4866076e-05,0.004381519,276.77954,9.208918e-06,0,0005,-1.218614,-0.53194886,2.442922,-0.88125354,-0.4322756
2025-04-09,29.59999999999998,83.29999999999981,-11.471283,2.6494265e-05,0.0019428581,276.9026,2.2649765e-06,0,0005,-1.161116,-0.5479422,0.9361527,-0.8625023,-0.5015569
2025-04-09,29.59999999999998,83.3999999999998,-10.039642,7.897615e-06,1.34781e-05,276.89966,3.5762787e-07,0,0005,-1.0680784,-0.55842525,-0.25594857,-0.8629488,-0.5205869
2025-04-09,29.59999999999998,83.4999999999998,-8.596283,4.553795e-05,2.3446977e-05,276.91235,1.1026859e-06,0,0005,-0.9742793,-0.5372072,-0.24978912,-0.86101407,-0.5131533
2025-04-09,29.59999999999998,83.5999999999998,-7.379486,9.983778e-05,5.2303076e-05,276.8899,2.5331974e-06,0,0005,-0.8952037,-0.50659806,-0.23195988,-0.8644369,-0.49888077
2025-04-09,29.59999999999998,83.69999999999979,-7.397064,0.00016099215,5.402416e-05,276.92798,1.0728836e-06,0,0005,-0.89634603,-0.472125,-0.23089647,-0.858633,-0.5134507
2025-04-09,29.59999999999998,83.79999999999978,-8.238861,0.00016054511,5.394593e-05,276.85962,5.066395e-07,0,0005,-0.95105165,-0.472377,-0.23094481,-0.8690503,-0.5191002
2025-04-09,29.59999999999998,83.89999999999978,-7.5865173,9.781122e-05,5.4053962e-05,275.7522,2.3841858e-07,0,0005,-0.90865797,-0.50774044,-0.23087806,-1.0378118,-0.5217763
2025-04-09,29.59999999999998,83.99999999999977,-6.3228455,3.5643578e-05,4.8357993e-05,276.25513,2.9802322e-08,0,0005,-0.8265362,-0.5427847,-0.23439741,-0.96116966,-0.5238577
2025-04-09,29.59999999999998,84.09999999999977,-4.1822205,8.523464e-06,4.902482e-06,275.88013,5.9604645e-08,0,0005,-0.68742406,-0.55807245,-0.26124716,-1.0183164,-0.5235604
2025-04-09,29.59999999999998,84.19999999999976,-5.0415955,1.2755394e-05,6.534159e-06,275.72876,2.0861626e-07,0,0005,-0.743272,-0.5556869,-0.260239,-1.0413834,-0.5220737
2025-04-09,29.59999999999998,84.29999999999976,-5.4927673,2.425909e-05,8.776784e-06,276.0022,1.7881393e-07,0,0005,-0.7725921,-0.5492022,-0.25885335,-0.9997139,-0.522371
2025-04-09,29.59999999999998,84.39999999999975,-4.629486,5.5640936e-05,1.9155443e-05,276.89673,8.940697e-08,0,0005,-0.7164904,-0.5315121,-0.25244072,-0.8633952,-0.52326304
2025-04-09,29.59999999999998,84.49999999999974,-4.766205,0.00013807416,4.7978014e-05,276.7561,2.3841858e-07,0,0005,-0.7253753,-0.485044,-0.2346322,-0.8848252,-0.5217763
2025-04-09,29.59999999999998,84.59999999999974,-6.533783,0.00022229552,7.432327e-05,276.60864,6.2584877e-07,0,0005,-0.8402443,-0.43756795,-0.21835431,-0.90729696,-0.51791084
2025-04-09,29.59999999999998,84.69999999999973,-8.152924,0.00028023124,8.146465e-05,276.53833,6.556511e-07,0,0005,-0.9454668,-0.40490925,-0.21394189,-0.91801196,-0.5176135
2025-04-09,29.59999999999998,84.79999999999973,-7.7740173,0.00025868416,7.087365e-05,276.53638,1.1026859e-06,0,0005,-0.920843,-0.41705546,-0.22048572,-0.9183096,-0.5131533
2025-04-09,29.59999999999998,84.89999999999972,-7.4302673,0.0002105236,4.7840178e-05,276.54614,3.0100346e-06,0,0005,-0.89850384,-0.44420382,-0.23471735,-0.9168214,-0.49412328
2025-04-09,29.59999999999998,84.99999999999972,-7.6841736,0.00016644597,2.3424625e-05,276.58228,5.3346157e-06,0,0005,-0.9150044,-0.46905065,-0.24980293,-0.9113151,-0.4709304
2025-04-09,29.59999999999998,85.09999999999971,-8.318939,0.00029745698,3.341213e-05,276.59302,1.8805265e-05,0,0005,-0.9562557,-0.395199,-0.24363197,-0.9096781,-0.33653066
2025-04-09,29.59999999999998,85.1999999999997,-8.496674,0.00043672323,3.9361417e-05,275.4817,1.5467405e-05,0,0005,-0.967806,-0.3166938,-0.23995611,-1.0790347,-0.36983326
2025-04-09,29.59999999999998,85.2999999999997,-8.941986,0.00056013465,7.1611255e-05,276.15454,1.7434359e-05,0,0005,-0.9967454,-0.24712612,-0.22002998,-0.97649807,-0.35020852
2025-04-09,29.59999999999998,85.3999999999997,-9.221283,0.0004684329,9.568408e-05,276.50513,1.6093254e-05,0,0005,-1.0148959,-0.29881892,-0.20515616,-0.92307186,-0.36358902
2025-04-09,29.59999999999998,85.49999999999969,-9.076752,0.0003181696,0.00016066432,276.6643,2.1010637e-05,0,0005,-1.0055033,-0.3835232,-0.16500698,-0.89881426,-0.31452715
2025-04-09,29.59999999999998,85.59999999999968,-8.664642,0.00015681982,0.00020953268,276.59692,9.924173e-06,0,0005,-0.97872174,-0.47447696,-0.1348128,-0.90908283,-0.42513934
2025-04-09,29.59999999999998,85.69999999999968,-8.30722,0.00027805567,0.0002242364,276.01587,5.990267e-06,0,0005,-0.9554941,-0.40613562,-0.12572785,-0.9976304,-0.46438882
2025-04-09,29.59999999999998,85.79999999999967,-8.627533,0.00049084425,0.00030346215,275.93872,8.5532665e-06,0,0005,-0.97631013,-0.2861855,-0.07677683,-1.0093871,-0.43881717
2025-04-09,29.59999999999998,85.89999999999966,-9.539642,0.0006583333,0.00031565502,276.17114,7.7188015e-06,0,0005,-1.035585,-0.19177097,-0.06924325,-0.97396815,-0.44714284
2025-04-09,29.59999999999998,85.99999999999966,-10.158783,0.0005583763,0.0002817437,276.77368,5.632639e-06,0,0005,-1.0758209,-0.2481173,-0.090195954,-0.8821465,-0.46795696
2025-04-09,29.59999999999998,86.09999999999965,-9.012299,0.00043332577,0.00022010505,276.72485,6.914139e-06,0,0005,-1.0013148,-0.318609,-0.12828048,-0.88958746,-0.45517114
2025-04-09,29.59999999999998,86.19999999999965,-7.740814,0.0002142489,0.00019027665,276.67407,1.0877848e-05,0,0005,-0.91868526,-0.44210386,-0.14671047,-0.89732605,-0.41562432
2025-04-09,29.59999999999998,86.29999999999964,-8.145111,0.000112622976,0.00016261265,276.4065,1.1026859e-05,0,0005,-0.94495916,-0.499391,-0.16380318,-0.9381026,-0.41413757
2025-04-09,29.59999999999998,86.39999999999964,-8.729095,0.00012677908,0.0001372248,276.37817,2.7418137e-06,0,0005,-0.98291034,-0.4914111,-0.1794895,-0.9424184,-0.49679938
2025-04-09,29.59999999999998,86.49999999999963,-8.46933,0.00014287233,0.00015782192,276.6194,3.1888485e-06,0,0005,-0.96602905,-0.48233923,-0.1667632,-0.90566,-0.4923392
2025-04-09,29.59999999999998,86.59999999999962,-7.299408,0.00017273426,0.000174582,276.72388,3.9041042e-06,0,0005,-0.8899997,-0.4655059,-0.15640768,-0.8897363,-0.48520294
2025-04-09,29.59999999999998,86.69999999999962,-7.1997986,0.00015768409,0.00015508756,276.56567,2.5331974e-06,0,0005,-0.88352644,-0.47398978,-0.16845268,-0.91384506,-0.49888077
2025-04-09,29.59999999999998,86.79999999999961,-7.9927673,0.00021097064,0.00014597923,276.57837,2.9802322e-07,0,0005,-0.93505883,-0.44395185,-0.17408042,-0.91191036,-0.52118164
2025-04-09,29.59999999999998,86.89999999999961,-7.6548767,0.00026604533,0.0001616478,276.59985,3.2782555e-07,0,0005,-0.9131004,-0.41290593,-0.16439933,-0.90863633,-0.5208843
2025-04-09,29.59999999999998,86.9999999999996,-6.8833923,0.00032424927,0.000173565,276.386,7.1525574e-07,0,0005,-0.8629642,-0.38009605,-0.15703607,-0.94122785,-0.5170188
2025-04-09,29.59999999999998,87.0999999999996,-7.4830017,0.00038170815,0.00015856698,276.23364,2.3841858e-07,0,0005,-0.90193087,-0.34770614,-0.16630286,-0.9644437,-0.5217763
2025-04-09,29.59999999999998,87.19999999999959,-8.965424,0.00039559603,0.00015604123,276.52075,2.9802322e-07,0,0005,-0.9982685,-0.33987746,-0.16786343,-0.9206907,-0.52118164
2025-04-09,29.59999999999998,87.29999999999959,-9.609955,0.00037413836,0.00015225634,276.57837,2.3841858e-07,0,0005,-1.0401545,-0.35197327,-0.170202,-0.91191036,-0.5217763
2025-04-09,29.59999999999998,87.39999999999958,-8.818939,0.00033909082,0.00015440583,276.55298,3.2782555e-07,0,0005,-0.98874897,-0.37172976,-0.16887389,-0.9157797,-0.5208843
2025-04-09,29.59999999999998,87.49999999999957,-6.475189,0.0003040433,0.00018360838,276.63892,1.1324883e-06,0,0005,-0.83643645,-0.39148626,-0.15083058,-0.90268356,-0.512856
2025-04-09,29.59999999999998,87.59999999999957,-3.6978455,0.00027352571,0.00019587576,276.75513,1.6093254e-06,0,0005,-0.65594614,-0.4086892,-0.14325097,-0.88497406,-0.5080985
2025-04-09,29.59999999999998,87.69999999999956,-3.2193298,0.00024321675,0.00019134209,276.74634,1.2218952e-06,0,0005,-0.624849,-0.4257745,-0.14605218,-0.88631344,-0.51196396
2025-04-09,29.59999999999998,87.79999999999956,-5.4947205,0.00021252036,0.0001595281,276.6975,8.046627e-07,0,0005,-0.7727191,-0.44307825,-0.165709,-0.8937544,-0.51612675
2025-04-09,29.59999999999998,87.89999999999955,-8.072845,0.0002143979,0.00014703721,276.69067,5.9604645e-07,0,0005,-0.94026285,-0.44201988,-0.17342673,-0.89479613,-0.5182082
2025-04-09,29.59999999999998,87.99999999999955,-7.75058,0.00022751093,0.00015866011,276.6477,3.874302e-07,0,0005,-0.91931987,-0.43462798,-0.16624531,-0.9013442,-0.5202896
2025-04-09,29.59999999999998,88.09999999999954,-5.2290955,0.00024372339,0.00018106028,276.75024,2.3841858e-07,0,0005,-0.755457,-0.42548892,-0.15240498,-0.88571817,-0.5217763
2025-04-09,29.59999999999998,88.19999999999953,-3.658783,0.00021931529,0.00020262972,276.6682,2.3841858e-07,0,0005,-0.65340763,-0.4392479,-0.13907792,-0.898219,-0.5217763
2025-04-09,29.59999999999998,88.29999999999953,-3.9693298,0.00018036366,0.00022717565,276.63794,6.2584877e-07,0,0005,-0.67358905,-0.46120518,-0.12391178,-0.9028324,-0.51791084
2025-04-09,29.59999999999998,88.39999999999952,-4.4205017,0.00015091896,0.00025108457,276.78735,8.046627e-07,0,0005,-0.7029092,-0.47780332,-0.10913924,-0.880063,-0.51612675
2025-04-09,29.59999999999998,88.49999999999952,-3.9068298,0.00015434623,0.00022870675,276.71606,1.1622906e-06,0,0005,-0.66952735,-0.47587135,-0.12296577,-0.89092684,-0.51255864
2025-04-09,29.59999999999998,88.59999999999951,-4.0279236,0.00015559793,0.00021253899,276.7942,1.7285347e-06,0,0005,-0.67739683,-0.47516575,-0.1329553,-0.8790213,-0.5069091
2025-04-09,29.59999999999998,88.6999999999995,-6.1197205,0.00016015768,0.00019388273,276.79126,2.4735928e-06,0,0005,-0.8133358,-0.4725954,-0.1444824,-0.8794677,-0.49947548
2025-04-09,29.59999999999998,88.7999999999995,-8.377533,0.00014516711,0.00015637279,276.89575,2.115965e-06,0,0005,-0.96006346,-0.48104566,-0.16765858,-0.86354405,-0.5030436
2025-04-09,29.59999999999998,88.8999999999995,-7.2896423,0.00011360645,0.00010063127,276.82642,2.2649765e-06,0,0005,-0.8893651,-0.49883658,-0.20209946,-0.8741102,-0.5015569
2025-04-09,29.59999999999998,89.0,-4.377533,8.291006e-05,4.9047172e-05,276.76196,2.4437904e-06,0,0005,-0.7001168,-0.51614034,-0.2339716,-0.8839323,-0.49977282
2025-04-09,29.49999999999998,80.0,18.540436,0.0062769353,0.0,286.4026,0.00014802814,0,0005,0.7892456,2.9754667,-0.26427624,0.58521426,0.95275533
2025-04-09,29.49999999999998,80.1,16.626373,0.0062722564,0.0,285.79126,0.00013524294,0,0005,0.6648571,2.972829,-0.26427624,0.49205324,0.8251945
2025-04-09,29.49999999999998,80.19999999999999,15.220123,0.0044535697,3.7252903e-09,285.32056,0.00012221932,0,0005,0.5734696,1.9476253,-0.26427394,0.4203222,0.6952549
2025-04-09,29.49999999999998,80.29999999999998,15.235748,0.0016191602,0.0,285.40356,6.401539e-05,0,0005,0.574485,0.34985256,-0.26427624,0.43297186,0.114541024
2025-04-09,29.49999999999998,80.39999999999998,15.102936,0.0005275011,0.0,284.71997,2.4408102e-05,0,0005,0.56585395,-0.26552182,-0.26427624,0.32879817,-0.28062987
2025-04-09,29.49999999999998,80.49999999999997,13.634186,0.00022822618,0.0,283.68384,5.811453e-06,0,0005,0.47040477,-0.43422478,-0.26427624,0.17090064,-0.46617287
2025-04-09,29.49999999999998,80.59999999999997,11.751373,0.00024142861,0.0,282.76782,1.937151e-06,0,0005,0.34804705,-0.42678252,-0.26427624,0.031307913,-0.5048277
2025-04-09,29.49999999999998,80.69999999999996,10.112701,0.00026005507,0.0,281.3645,8.493662e-06,0,0005,0.24155523,-0.41628268,-0.26427624,-0.18254578,-0.43941188
2025-04-09,29.49999999999998,80.79999999999995,10.261139,0.00022250414,0.0,281.16138,1.5765429e-05,0,0005,0.2512017,-0.43745035,-0.26427624,-0.21350025,-0.3668598
2025-04-09,29.49999999999998,80.89999999999995,10.821686,0.00019472837,0.0,281.3401,2.2143126e-05,0,0005,0.28762975,-0.45310768,-0.26427624,-0.18626627,-0.30322808
2025-04-09,29.49999999999998,80.99999999999994,9.413483,0.00018298626,0.0,280.24146,1.9490719e-05,0,0005,0.19611533,-0.4597268,-0.26427624,-0.35368827,-0.32969174
2025-04-09,29.49999999999998,81.09999999999994,7.716217,0.00031098723,0.0,279.3899,1.6897917e-05,0,0005,0.08581569,-0.38757193,-0.26427624,-0.4834589,-0.35556072
2025-04-09,29.49999999999998,81.19999999999993,7.852936,0.00061914325,7.450581e-09,279.45728,3.4987926e-05,0,0005,0.09470059,-0.21386263,-0.26427165,-0.47319037,-0.17507257
2025-04-09,29.49999999999998,81.29999999999993,8.954498,0.0009793639,3.7252903e-09,279.45337,0.00011244416,0,0005,0.16628747,-0.010804201,-0.26427394,-0.47378564,0.5977259
2025-04-09,29.49999999999998,81.39999999999992,8.43692,0.0012248456,0.0,279.2434,0.0002103746,0,0005,0.13265179,0.12757523,-0.26427624,-0.5057818,1.5748
2025-04-09,29.49999999999998,81.49999999999991,5.761139,0.0014939308,0.0,278.14478,0.00022190809,0,0005,-0.04123832,0.27926007,-0.26427624,-0.6732038,1.6898724
2025-04-09,29.49999999999998,81.59999999999991,6.837311,0.0016524196,0.0,277.93872,0.00019970536,0,0005,0.028698506,0.36860108,-0.26427624,-0.70460474,1.4683506
2025-04-09,29.49999999999998,81.6999999999999,8.761139,0.0014850795,0.0,278.30396,0.00021627545,0,0005,0.15372169,0.27427056,-0.26427624,-0.6489462,1.6336743
2025-04-09,29.49999999999998,81.7999999999999,7.841217,0.001104176,0.0,278.0442,0.0001180768,0,0005,0.09393903,0.0595531,-0.26427624,-0.68853223,0.65392405
2025-04-09,29.49999999999998,81.89999999999989,5.026764,0.0005891323,3.7252903e-09,277.47095,1.9490719e-05,0,0005,-0.088962905,-0.23077996,-0.26427394,-0.77588934,-0.32969174
2025-04-09,29.49999999999998,81.99999999999989,1.8900452,0.0006364286,1.8626451e-08,277.18286,2.7120113e-05,0,0005,-0.2928078,-0.20411879,-0.26426473,-0.8197911,-0.25357154
2025-04-09,29.49999999999998,82.09999999999988,1.6634827,0.0006470084,8.5681677e-07,277.13794,3.5762787e-05,0,0005,-0.30753136,-0.19815488,-0.26374686,-0.8266368,-0.1673416
2025-04-09,29.49999999999998,82.19999999999987,0.4701233,0.0006194711,2.4326146e-06,276.84595,4.208088e-05,0,0005,-0.3850838,-0.21367784,-0.26277322,-0.8711338,-0.10430457
2025-04-09,29.49999999999998,82.29999999999987,-1.9185486,0.00039035082,3.0368567e-05,276.46704,2.8818846e-05,0,0005,-0.54031557,-0.34283423,-0.2455125,-0.9288758,-0.23662288
2025-04-09,29.49999999999998,82.39999999999986,-4.815033,0.0002670586,0.0036375448,276.96216,2.5361776e-05,0,0005,-0.72854847,-0.41233474,1.9832447,-0.8534243,-0.27111486
2025-04-09,29.49999999999998,82.49999999999986,-7.066986,0.0002475083,0.0025264323,276.64185,7.683039e-05,0,0005,-0.8748954,-0.42335537,1.2967243,-0.9022371,0.24239919
2025-04-09,29.49999999999998,82.59999999999985,-8.262299,0.00013187528,0.000477653,276.6897,4.300475e-05,0,0005,-0.9525748,-0.48853835,0.030850042,-0.89494497,-0.09508688
2025-04-09,29.49999999999998,82.69999999999985,-8.955658,7.838011e-05,0.0,276.60083,3.8266182e-05,0,0005,-0.9976339,-0.51869386,-0.26427624,-0.90848756,-0.14236467
2025-04-09,29.49999999999998,82.79999999999984,-9.822845,7.420778e-05,0.0,276.5598,2.2053719e-05,0,0005,-1.0539895,-0.52104586,-0.26427624,-0.91473794,-0.3041201
2025-04-09,29.49999999999998,82.89999999999984,-10.537689,7.18534e-05,0.0,276.51,2.1278858e-05,0,0005,-1.1004448,-0.522373,-0.26427624,-0.92232776,-0.31185105
2025-04-09,29.49999999999998,82.99999999999983,-11.37558,6.300211e-05,0.0050938725,276.5432,6.5892935e-05,0,0005,-1.1548965,-0.5273625,2.8830624,-0.91726786,0.13327374
2025-04-09,29.49999999999998,83.09999999999982,-12.11972,4.8577785e-05,0.0065456927,276.5315,3.8295984e-05,0,0005,-1.2032558,-0.5354936,3.780095,-0.91905373,-0.14206733
2025-04-09,29.49999999999998,83.19999999999982,-12.348236,2.5779009e-05,0.0065107495,276.63892,5.990267e-06,0,0005,-1.2181063,-0.5483454,3.7585046,-0.90268356,-0.46438882
2025-04-09,29.49999999999998,83.29999999999981,-12.824799,1.4275312e-05,0.002904512,276.70728,7.4505806e-07,0,0005,-1.2490765,-0.55483013,1.5303274,-0.8922662,-0.5167214
2025-04-09,29.49999999999998,83.3999999999998,-13.21933,2.2679567e-05,0.00041488186,276.80493,1.1920929e-07,0,0005,-1.2747157,-0.5500926,-0.00793421,-0.87738425,-0.52296567
2025-04-09,29.49999999999998,83.4999999999998,-11.457611,5.1289797e-05,6.965175e-05,276.90063,5.9604645e-07,0,0005,-1.1602274,-0.5339648,-0.22124068,-0.86279994,-0.5182082
2025-04-09,29.49999999999998,83.5999999999998,-9.336517,9.781122e-05,0.00013885275,276.91626,5.066395e-07,0,0005,-1.0223846,-0.50774044,-0.17848364,-0.8604188,-0.5191002
2025-04-09,29.49999999999998,83.69999999999979,-9.56308,0.0001501739,0.00017328188,276.88208,2.682209e-07,0,0005,-1.0371082,-0.4782233,-0.15721099,-0.8656275,-0.52147895
2025-04-09,29.49999999999998,83.79999999999978,-10.705658,0.00015190244,0.00017517433,276.64673,8.940697e-08,0,0005,-1.1113605,-0.47724894,-0.15604171,-0.901493,-0.52326304
